Label,original_shape_Flatness,original_glcm_InverseVariance,original_glszm_LowGrayLevelZoneEmphasis,original_ngtdm_Contrast,wavelet.LLH_firstorder_Kurtosis,wavelet.LLH_firstorder_Skewness,wavelet.LLH_glcm_Correlation,wavelet.LLH_glcm_MCC,wavelet.LLH_glrlm_GrayLevelNonUniformityNormalized,wavelet.LLH_glrlm_RunLengthNonUniformityNormalized,wavelet.LLH_glszm_GrayLevelVariance,wavelet.LLH_glszm_SmallAreaEmphasis,wavelet.LHL_firstorder_Minimum,wavelet.LHL_firstorder_RootMeanSquared,wavelet.LHL_firstorder_Skewness,wavelet.LHL_glcm_Correlation,wavelet.LHL_glszm_SmallAreaEmphasis,wavelet.LHH_firstorder_InterquartileRange,wavelet.LHH_firstorder_RootMeanSquared,wavelet.LHH_firstorder_Skewness,wavelet.LHH_glcm_Imc2,wavelet.LHH_glrlm_RunEntropy,wavelet.LHH_glszm_GrayLevelNonUniformityNormalized,wavelet.LHH_glszm_LowGrayLevelZoneEmphasis,wavelet.LHH_glszm_SmallAreaEmphasis,wavelet.HLL_firstorder_90Percentile,wavelet.HLL_firstorder_Kurtosis,wavelet.HLL_firstorder_Maximum,wavelet.HLL_firstorder_Skewness,wavelet.HLL_glcm_Imc2,wavelet.HLL_glrlm_ShortRunLowGrayLevelEmphasis,wavelet.HLL_glszm_SmallAreaEmphasis,wavelet.HLL_glszm_ZonePercentage,wavelet.HLH_firstorder_Skewness,wavelet.HLH_glcm_Correlation,wavelet.HLH_glcm_InverseVariance,wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis,wavelet.HLH_glrlm_ShortRunHighGrayLevelEmphasis,wavelet.HLH_glrlm_ShortRunLowGrayLevelEmphasis,wavelet.HLH_glszm_SizeZoneNonUniformityNormalized,wavelet.HLH_glszm_ZoneEntropy,wavelet.HHL_firstorder_InterquartileRange,wavelet.HHL_firstorder_Kurtosis,wavelet.HHL_firstorder_Median,wavelet.HHL_firstorder_RootMeanSquared,wavelet.HHL_firstorder_Skewness,wavelet.HHL_glcm_MaximumProbability,wavelet.HHL_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet.HHL_glrlm_RunLengthNonUniformityNormalized,wavelet.HHL_glszm_GrayLevelNonUniformityNormalized,wavelet.HHL_glszm_SmallAreaEmphasis,wavelet.HHH_firstorder_Maximum,wavelet.HHH_glcm_ClusterShade,wavelet.HHH_glcm_JointEntropy,wavelet.HHH_glcm_MaximumProbability,wavelet.HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet.HHH_gldm_LargeDependenceLowGrayLevelEmphasis,wavelet.HHH_gldm_LowGrayLevelEmphasis,wavelet.HHH_glrlm_RunPercentage,wavelet.HHH_glrlm_RunVariance,wavelet.HHH_glszm_GrayLevelNonUniformityNormalized,wavelet.HHH_glszm_GrayLevelVariance,wavelet.HHH_glszm_SmallAreaEmphasis,log.sigma.1.mm.3D_glcm_Imc1,log.sigma.1.mm.3D_glcm_InverseVariance,log.sigma.1.mm.3D_glcm_MCC,log.sigma.1.mm.3D_glszm_GrayLevelNonUniformityNormalized,log.sigma.1.mm.3D_glszm_SmallAreaEmphasis,log.sigma.1.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,log.sigma.2.mm.3D_glcm_ClusterShade,log.sigma.2.mm.3D_glcm_Imc1,log.sigma.2.mm.3D_glcm_InverseVariance,log.sigma.2.mm.3D_glszm_SizeZoneNonUniformityNormalized,log.sigma.2.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,log.sigma.3.mm.3D_firstorder_Skewness,log.sigma.3.mm.3D_glszm_SizeZoneNonUniformityNormalized,log.sigma.3.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis
0,0.096728452,-1.20022204,-0.764904722,-0.898975697,0.915505624,-0.270425625,-1.163672141,1.358613413,0.00219151,1.160601517,0.245780883,-0.633860167,0.984822607,0.224423119,-0.170900864,-0.575299545,1.718402793,0.267049225,0.468989049,0.155059459,0.111530407,0.617491407,-0.497645038,-0.430311197,1.534371501,0.599947827,1.192745528,1.140973253,1.89169636,-0.502283182,0.325996341,1.181744386,-0.017345995,0.345096057,-0.397281292,0.05083018,-0.801974269,1.264158893,-0.892243577,1.262584757,0.183525254,0.317263982,0.018019502,-0.593681167,-2.464083745,-1.165259577,-0.287633661,1.040254179,0.472977108,-1.035854419,2.47458257,1.12196817,0.001625605,1.473624108,-0.997592121,0.024693664,-0.92561607,-0.519372929,0.749772552,-0.730297425,-1.121854721,1.282387582,0.667863572,0.920133469,-0.041544868,-1.032361906,1.862265158,-0.528949802,1.277498438,0.211172055,-0.046630678,0.491542965,-0.263484288,-0.105561662,0.078028813,0.079933595,-0.091113506
0,0.336606245,-0.586227858,1.19142625,1.368209147,-0.802717561,-0.926998974,-0.862573643,0.795182251,0.823276402,1.275548271,-1.029740005,0.364147664,1.729066974,-0.613266046,0.021402831,0.515703588,-0.803739444,2.927549164,1.587133958,-0.155369666,2.546620663,-1.45050224,0.065525989,0.899580545,-1.866124486,0.120410186,-1.725125537,-1.038871018,-0.359743598,2.316385665,1.322270422,-3.221999475,1.677578158,-5.266010579,0.065236337,-0.957231654,-1.818039088,3.393172589,-0.465409912,-0.961164135,-0.90086142,0.1554342,-0.528780286,-0.632993938,-0.716413971,-0.049663577,-0.185641771,0.900017296,3.079868482,0.573206581,-0.613474149,0.317252011,0.340300939,0.944303143,-1.871831987,-1.89778215,-1.31658066,1.006305917,3.427172585,-2.894397318,-1.473997216,-0.124037664,-2.045813496,0.216387994,0.424638668,-0.515159591,0.142760347,-0.107739925,0.038908632,0.213264797,1.796374962,-0.201962185,0.117704169,-0.366690926,3.719706277,0.079933595,-0.142913348
0,0.670769021,-0.420532515,1.147393581,-0.195402804,2.51785165,-0.79720917,0.206148602,-0.407376047,1.01806058,-0.139155329,-0.383469307,2.42304535,0.878982449,0.003079898,-0.110244114,-0.680238153,0.863785043,-0.266852667,0.590614674,1.495702998,0.473670453,-0.472148043,0.508956589,0.138853577,0.724832206,-0.185839544,-1.242498366,-1.04974982,-0.5550614,0.552096504,1.497749631,-0.069349849,0.216858958,0.777934434,-0.936397822,0.046112924,-0.48013267,0.05596644,-0.317793106,-1.650234933,-0.073906017,-1.005363094,0.401156176,-2.553591973,-2.386788195,2.412635774,1.179762644,-0.666484984,0.01795554,0.283763256,-0.158592306,-0.489540337,1.105706494,0.23174046,-0.206328025,-0.049009817,-0.915515526,-0.583758087,0.823685799,-1.01441147,0.307746306,-0.123457452,-0.56705065,0.559326489,0.45640671,-0.498090257,-0.079339205,-0.856598984,-0.678321594,0.212335311,0.878425668,0.974061255,-0.034018873,-0.217737454,0.801127286,-0.412718883,-0.184255426
0,-0.82199009,-0.121069446,0.113674222,-0.170267318,-0.592801202,-0.014074548,0.109227628,-1.291662003,0.515107598,-0.746075419,-0.168110121,0.981760146,-0.676005057,0.508304592,0.559186535,-0.348584026,0.203530216,-0.540277197,-0.278697721,-0.619686874,-1.057953884,0.137497252,-0.065139023,-0.63318586,0.066565334,0.111817673,-0.223672894,0.3385306,-0.065076267,-1.299475564,-0.593903496,0.598984795,-0.219203632,-0.350708832,0.274809946,-0.091736721,-0.761389769,1.303107914,-0.910838325,0.993635286,0.652001013,2.845123084,-0.936247211,0.218334738,0.456520613,-0.30234569,-1.898983411,2.25291754,1.608480185,-1.92778316,-0.382857517,1.310589057,0.349877945,2.667436255,-2.098217401,-0.285970066,-0.983273855,-0.380434348,1.12335211,-0.927265713,-0.905024582,2.250501845,0.150681064,0.604238371,0.76088387,-0.367448009,0.441423511,1.713616634,0.275643402,0.209966327,-0.427615527,-0.508799775,-0.051543597,0.621819258,0.097665592,-1.156387099,-0.276757166
1,1.172956524,0.32244661,-0.705441691,-0.756033895,0.139442846,0.517716758,-0.372737858,-0.480952798,1.116438693,-0.856747137,-0.679144012,0.284642231,0.52161658,0.093445661,-0.544940023,-0.273315385,-1.674591484,1.013414659,-0.268508196,-0.122782981,0.808130559,-0.380849138,0.749236016,0.259499597,-3.683253895,-0.408574023,-0.799987413,-0.759506929,0.116331115,-0.314183643,0.753816381,-0.834356785,-0.211855328,-0.337690088,0.009156028,0.390778445,0.746981423,-1.091583184,0.779150594,1.246182532,-1.248693198,-0.56124019,-0.622130778,-0.171627251,-0.549438181,-0.277432872,-0.135887636,-1.186469205,-0.037158602,2.069982206,-0.303957202,-0.283152058,0.340020476,0.889552712,-0.668912803,-0.768621367,0.201379526,0.612969051,0.598210604,-0.541997729,-1.185582372,-0.042594758,-0.581143463,-0.089367744,-0.102807473,0.030101927,-0.719944971,0.832628919,0.478376001,0.200072741,0.360454288,0.55718977,0.276952663,-0.222820796,-0.22790756,-0.421743171,0.027747373
0,1.656535632,-0.529218149,0.113674222,0.110276616,-0.662406262,1.026582079,-0.266796418,-0.775836798,1.027859989,-0.029483387,-0.818412581,-0.151403782,-0.985215186,0.930137045,1.142911358,0.437015313,-0.596020689,-0.841791743,-1.567118503,-1.102932772,-0.402708194,0.114473943,0.001079224,-0.525162944,1.74964561,1.349225955,0.31777504,0.542943624,1.048163472,0.002401149,0.63285112,-0.9149038,-0.306176625,-1.62497826,0.459250797,-0.2893518,-0.058791818,-0.118412367,-0.018689319,0.951733982,-0.039616894,-1.397497357,2.172790768,0.321206126,1.198731911,0.774215725,1.693998964,-0.157224014,-1.965744178,-0.336222358,1.816105891,0.115109548,0.308387576,-0.858395905,1.145268262,1.297705323,-0.011176846,-0.687947849,-1.388480518,1.485460581,-0.296660361,-0.154436892,0.445140051,0.933345195,0.224377665,-0.799495827,0.522187141,-0.518887681,-0.370731133,0.201948565,-0.205900154,0.775445703,0.020601421,-0.258394232,-0.672089725,0.540356481,-0.076450036
1,0.98775797,-2.46479154,-2.071728309,1.847394671,1.637036817,-2.115070221,3.628418678,2.858356703,-2.972812869,-0.837609451,5.061154319,1.266464562,-2.300837306,-1.902156537,-0.742058536,3.908503059,0.444549799,0.705840243,0.352363589,0.154263043,-1.220732738,0.603049433,1.629672832,0.743482507,0.743595096,-0.48436237,-1.082218301,0.415792843,-0.924715949,1.153293162,-1.174535246,-0.258982751,-1.234791213,0.120998305,-0.108888253,0.576817237,0.08446442,-0.098628655,-0.566019435,0.61850585,-0.662955233,0.133434399,-0.711070009,0.532952397,0.022983943,-0.105511692,-0.724414444,-0.779227548,-0.881831547,1.389531636,0.917962848,-0.210167978,0.03612032,0.531180265,-1.189430291,0.57497341,-0.493755164,-0.68228883,-0.396395291,0.536718916,2.312555431,0.852885622,1.050978641,-2.595334245,-2.075953263,2.690279457,-2.228051388,0.891626878,-0.962567283,-3.934731094,0.011530313,-2.690254028,1.998531199,-0.692630533,-0.482033237,2.19840988,-0.474051804
0,1.125027066,0.37684223,0.106850336,-0.589237333,1.665030691,-1.337969935,-0.23978821,0.6093092,1.023323084,-0.519264604,-0.30316818,-1.992681797,1.321327771,-0.201409579,-1.170329379,-0.477552796,-1.787896493,0.06367219,0.188439275,-0.322665424,-0.02623564,-1.693878407,0.749236016,4.132973078,1.283474877,-0.094359582,-1.70104395,-0.720923501,0.26757024,1.301390105,0.414078613,0.447374596,1.387287491,-0.820821431,0.937279465,0.555603245,-0.922500525,0.143801814,-0.38827403,-1.35243845,-1.402916829,0.932655184,-0.961364204,-2.069828615,-1.189700565,1.537662606,-1.157351883,0.373624401,2.176363248,-0.349941543,1.088514139,-0.720249546,1.925981719,1.505014196,-2.141583972,-1.573691254,-0.69623097,0.560545353,2.350687236,-1.858223762,0.050099396,-0.857310357,-1.312186642,0.395892358,-0.204279864,-0.439436272,1.284679385,-0.685612473,-0.564072719,0.216704972,0.26696448,0.712870689,0.232021792,2.793668584,1.305017159,-0.773315451,1.598335833
0,-0.153962236,0.114505471,-0.381169119,-0.221028943,0.040129616,0.674474637,0.062704664,-1.344459809,0.341292224,-0.332109332,-0.277522794,-0.157281985,-1.422036531,0.561508939,1.23471582,0.178855548,-0.232096496,-0.269189756,-0.441216583,0.526735164,-0.01745269,1.472514113,-1.295268529,-1.080445726,0.397819438,0.729577406,-0.044413784,1.10328989,-0.436411097,-0.381142481,-0.791027862,0.821361612,0.587809934,0.632873102,0.088109704,-1.332120411,-0.550663505,0.146152331,0.071104283,0.016112236,1.889231748,-0.546194206,1.111373089,0.416204075,-0.612434779,-0.579005567,0.4897398,0.394625714,-0.794969636,-0.668843746,-0.051844581,1.091312355,0.096449672,-0.127249089,0.402735848,0.887742765,-0.257029502,-0.675050967,-0.773968808,0.71702097,-0.49985311,0.490205076,0.299387135,0.938177261,0.657160735,-0.664677522,0.359685989,-0.974743049,0.16949709,0.211951097,0.574941869,-0.413529047,-0.559372787,0.684270953,0.487131709,-0.581924291,0.015009552
0,0.382419574,-0.610123254,-0.435437617,-0.89785436,-0.939871942,-0.129027971,-1.248931009,1.348372013,-0.1057864,1.507562151,-0.99300175,-0.75134647,0.903841404,1.030808956,2.208928409,0.554697999,-0.308996041,-0.001175587,-1.945725558,-1.02316227,0.114674029,-1.342677424,0.29215626,1.115814139,0.38076395,1.862305416,-0.358353592,0.490583212,1.012110282,0.884059932,-0.22595316,-0.612302789,0.684404246,0.886511488,0.139817578,0.210766406,-0.532668466,-0.040411231,-0.189039551,-0.595831135,-1.4780602,-0.188218042,1.587183284,1.8853316,1.307351736,-1.878854471,-0.251036233,-0.007481331,0.495478022,0.344020581,-3.443567583,-0.730128842,-0.032061557,-0.327151259,-0.064656337,-1.090751591,-0.081836002,0.471499808,0.86699871,-1.18437355,0.088357424,-0.737914278,1.001457877,0.615399417,-0.009538124,-0.70452503,-0.574015474,-2.551873741,-0.326343444,0.210422491,0.965237073,0.882568834,0.017153992,-0.068376041,0.710495963,-0.412718883,3.265980896
1,-1.118489642,1.558735668,-1.869530334,-0.768015383,0.715570407,-0.734662468,0.414655812,-1.522982141,-0.478724647,-1.457575253,0.888472851,0.867017713,-2.434751056,-0.65491018,-0.89608425,1.168197974,0.465352143,0.371093904,0.035461268,0.082213327,-1.112510486,1.246036492,1.007013338,-1.222496723,0.72838059,-0.186320305,0.113169989,0.953849967,-0.547792089,-2.582045706,-1.245046498,0.892677782,-1.510382918,0.0592452,-0.005215428,0.852720219,-0.175168849,1.007920755,-1.024158289,0.732481904,-0.005466106,0.094007528,-0.325541675,-0.073727809,-0.197373631,0.090383536,-0.60186543,0.246622594,-1.332189673,0.745834058,0.661577638,1.884920953,0.064714514,0.272197019,-0.503848465,1.426313767,0.026629898,-0.693366208,-1.554602668,1.891903677,1.603668489,1.132441293,0.730055452,-2.841652921,0.266489537,2.314522716,-1.624020833,0.795864262,-0.953166343,-0.270408753,-2.012046046,0.039431027,0.120412185,-0.669215993,-0.616762684,0.360296658,-0.464465124
0,-0.824810043,1.893821876,-0.721263531,0.168723419,1.057643405,0.308842415,0.914737808,-1.307990149,0.262188166,-1.188152624,0.142104552,2.180831191,0.570949155,-0.825911973,-0.338002392,0.566607402,0.928484632,0.464665604,0.287902008,-0.49000514,-0.566095296,-0.184287071,0.986705899,0.694796164,0.59617454,-1.651037389,-0.366294033,-1.231060254,0.030205124,-1.451136593,-0.230445382,-0.271542536,-1.086592243,0.183604349,0.098786837,0.205128687,1.5045911,-1.113462645,0.466224632,-0.618391927,0.332113235,-0.969078383,-0.851883954,-0.467975259,0.13044361,-0.405262786,0.628022911,-1.430224365,-1.372293021,2.393084832,0.227177838,-0.523285831,-0.310107088,-0.241304503,-0.056640351,-0.363377958,0.772367205,0.313864538,-0.543958429,0.419859962,0.565226361,-0.640213559,0.27287393,-1.442124191,0.500722281,1.503402009,-0.908606999,0.856139458,-0.73769236,0.060630799,0.083694799,-0.978266901,1.478940774,-0.508585233,0.00883965,1.112880612,-0.380673943
0,-0.226454785,-0.26108575,1.19142625,1.895371136,0.24129191,-0.088415534,-0.558785948,-0.3404158,1.616597151,0.523515488,-1.146961364,-2.886832115,-0.227841959,-1.114237858,-0.958675768,-0.148234981,-2.009696588,-0.511971533,2.579328775,0.917071035,0.682321474,-2.169710351,0.972145729,-0.093362565,-2.185232497,1.070765025,-0.116123806,0.539712428,0.385433895,1.464825307,1.223377301,0.135594935,1.418130873,0.912365813,0.027069853,0.226328468,0.382641719,-1.142590598,0.917951247,-1.554181152,-0.654334452,1.286106339,-1.101641512,-1.279918268,-1.446153566,-0.872496847,-0.861132976,0.695224838,2.012192392,-0.616182708,-0.394082889,0.280937556,0.926350687,-1.170521358,0.525263681,-1.210163757,-0.235544553,0.169969242,1.275547536,-1.255985357,0.011693661,-1.279045469,-0.694236362,1.267275185,0.362905088,-1.509313969,-0.522912556,0.649927779,1.376608036,0.211291756,1.706484366,0.417879972,0.926893689,-0.521689054,0.896417032,0.096986297,0.678520752
0,1.092125425,0.754938849,-0.415377327,-0.688970191,-0.727455611,-0.371222516,-0.384341669,-0.11559539,-0.292954165,0.821764884,-0.498889666,0.005020187,0.408507052,-0.167301702,-1.103456655,0.10053207,0.373761544,0.105599625,0.535612864,-0.03881951,-0.632366447,-0.684561546,0.214255936,-0.490687637,1.256538001,-0.697410096,-1.010663388,-1.144535681,0.054648619,-0.757600537,0.514182102,-0.812008276,-0.751764318,0.790808767,0.608824966,0.878005283,0.042232455,-0.110942493,-0.435798703,1.170138242,-0.627609981,2.119387929,-1.10166323,-0.528544779,-0.471330521,0.675736993,-1.181591013,0.346041347,1.285016342,-1.088978946,0.107822489,0.078479055,0.962249669,1.457850578,-1.491723225,-1.018320728,0.014579359,0.730256712,1.11530566,-0.752246585,-1.084797619,0.015685875,-0.017517886,-0.577877524,-0.07411334,0.660773732,-0.203008273,0.151831591,-0.401445514,0.187089772,0.149311017,0.435128189,-0.716772537,-0.466503096,-0.34338559,0.161747873,-0.257442995
0,-0.312386008,-0.88403312,0.113674222,-0.155317825,-0.868632342,-0.213270097,1.079528419,0.076457787,0.184796856,-0.72941073,-0.614616923,-2.57023488,0.714156088,0.413275525,-0.295849096,-0.543295864,-2.747498968,-1.347268436,0.02167703,-0.956217564,0.51397988,0.232122906,-0.744695223,-0.508808581,-0.530361614,0.554420959,1.281373463,1.573179734,0.228092083,1.156073774,-0.606167271,-1.019827789,-0.339942006,-0.036327211,0.277294488,-0.709113518,-0.738149375,1.397978828,-0.690972089,2.212231118,-0.509915926,-2.075043822,1.197851337,-0.447395816,-0.537640821,1.687299553,2.428312196,-1.751189631,-2.180842479,1.472706132,-1.042211364,-0.536818609,-0.475526934,-1.145727714,1.205003247,1.301628648,-0.045132039,-0.698913077,-1.273416001,1.150551835,1.229640047,-0.35134175,0.791238637,-0.229222898,0.772738,-0.154201719,0.161152207,-0.963392282,-0.134227492,0.208547188,0.235408542,0.460320899,0.020601421,-0.501658915,-0.531880789,1.768150825,-0.496259114
1,0.989792734,2.279866369,-0.723194717,-0.261969883,-0.96602061,-0.337934771,2.141522659,1.30991028,-1.324516715,-1.019853323,0.896325045,-0.334519052,-0.32225899,-0.318046899,-1.203089491,0.423083708,0.446307148,-0.395641616,-0.043325109,1.033857793,-0.835000676,-0.127841907,0.321048632,0.176943406,1.435844443,-1.129055346,-0.233855915,-0.847343137,-1.040421358,-1.283104436,-0.695877993,0.317215577,-1.335819327,0.250561054,-0.367079344,0.95572819,1.98774442,-1.238440815,0.256447233,1.097157059,-1.4155403,-1.141375176,-0.103323245,-0.065252491,-0.316217351,-1.033773538,0.930931841,-1.437883731,-2.013031155,3.079861787,-0.836774826,0.662003402,0.116131115,0.573340139,-0.530819516,0.582485226,-0.558121811,-0.674371072,-0.153296926,0.106175602,-0.050602017,0.18017099,0.410524706,-1.997273054,0.676538719,1.821045623,-0.656461512,-0.124733028,-0.16578896,-0.008067311,-0.568229556,-1.022687085,-0.791798113,-0.523451986,-0.492911473,-0.608558475,-0.423503416
1,-1.615854626,1.315807425,0.87739024,-0.755388888,1.049630415,-0.517716786,-0.052566986,-0.890226161,0.370355839,-0.883005205,-0.068384898,0.198026796,-0.244520144,-0.153036352,-0.12195123,-0.041733514,-0.018223978,-0.038248802,0.103166199,-0.200487565,-1.18405313,-0.273613583,0.999520648,0.10248987,0.287207223,-1.182909169,-0.185298624,-0.145240065,-0.291818522,-1.780205238,-0.825196585,0.729570785,-0.758103162,-0.301956753,0.198209372,0.803834003,-1.090829215,2.663136869,-1.233230649,-0.177565704,1.459931479,0.373949326,-0.689335249,-0.651706026,-0.146181644,0.14226587,-0.552636908,-0.396977024,-0.012615008,-0.0278043,-0.777911786,1.108187628,-0.076387116,0.617065435,-0.604745692,0.544071881,-0.565203715,-0.664090221,-0.111859833,0.092467579,-0.497350725,-0.169600654,-0.232088111,-0.679138263,0.655915985,0.979790776,-0.495268335,0.266658798,-0.732979691,0.116735837,0.255138426,0.082154517,-0.275391148,-0.504939835,-1.142660158,-0.174212872,-0.118844871
0,0.135749835,-0.168402499,1.147393581,0.164891849,-0.663530247,0.491757593,-0.610479428,-0.090569607,-0.368599401,0.78775421,-0.433926883,-0.267256927,0.101671034,0.779406441,0.517264031,-0.501062014,0.776481364,1.101478185,-1.218931368,-0.287435278,0.955485537,0.525287427,-0.635260391,-1.030447813,-0.164039445,1.862144331,0.966695565,1.206465969,2.816188811,0.419160734,0.484617439,0.418361685,0.425907541,-0.147005635,0.506405947,0.790183233,0.69110187,-1.136739472,0.764791772,0.296479481,-0.415030262,0.283062777,0.203992942,1.772014343,1.462450404,-0.406046572,-0.369308563,1.01986172,0.725342551,-0.985472857,-0.319378616,-0.332909237,-0.165194242,-0.042308829,0.050653392,-0.831887593,0.531736744,0.52457305,0.247006312,-0.368270396,0.999703678,0.13912547,0.892598587,0.716758499,0.439829415,-0.510016815,1.380535492,0.301527995,-0.476219845,0.204002792,0.523007535,0.672415772,-0.152025681,-0.286130826,-0.028995405,-0.723763139,-0.145279913
0,-0.107774798,0.644834735,1.830282477,-0.750745014,-0.060894469,-0.034960997,-0.240287872,-0.677947927,-0.121597346,-0.546589994,0.07348056,0.646035666,0.874623976,0.572834757,0.152491546,-0.067728666,0.904596788,0.372373095,-1.0006404,-1.146262166,-0.63344762,0.46575878,0.613535104,-0.248774176,0.116223522,-0.300399832,-0.986807752,-0.345400964,-0.32158606,-1.132042571,-0.192254016,1.038417481,-0.675615751,0.357363524,0.010346624,0.960549191,1.486868304,-1.172063073,0.323119536,-0.324011102,-0.605398273,0.225529759,-0.801361039,-0.874248997,-0.461585191,0.538260795,-0.520238771,-0.407197192,-0.139868182,0.288802662,0.753260608,-0.134454931,0.142316789,0.713776859,-0.652693382,-0.609001334,0.483676861,0.507502608,-0.00524354,-0.161740531,-0.186943442,0.198016512,-0.237742868,-0.167357937,-0.236050252,0.386359536,0.929039351,0.070958589,-0.514147041,0.174108056,-0.531611948,0.736153757,-0.176259219,-0.451964463,-0.634824079,-0.148506183,-0.186454649
1,0.81188157,1.512680516,-1.751303123,0.049288048,-0.089732134,0.679202718,1.880272077,0.171267195,-0.238708117,-0.715315603,-0.096200595,0.229225652,-0.200914215,-1.973890974,0.064222082,0.765842072,0.043145112,0.964698226,0.73115984,-0.012707933,0.286408641,-0.429982477,-0.313231146,-0.004674839,0.180978123,-1.611994943,-0.396854431,-1.010999439,0.221361307,0.172222253,-0.480510187,0.366015223,-0.314977021,0.034311815,-0.329685125,0.458540368,0.439502628,-1.013958222,0.827468203,-0.703931405,0.07039546,-0.33380371,-0.095421936,0.268707435,-0.209265254,-0.998955353,-0.275390331,-1.114469809,0.253894088,0.020394948,-0.501668065,-1.334186393,0.126208066,0.418305521,-0.807527108,-0.88096498,0.042578013,0.268500713,0.716274944,-0.658844064,0.12832047,-1.334435542,-1.357594785,-1.23418,-0.644857415,1.398873031,-0.760013749,1.05034032,0.710645991,0.037861756,0.209720906,-1.96497577,0.400920497,-0.55542522,0.250914195,0.311668445,-0.313116234
1,-0.676792744,0.414768127,-0.950978519,-0.859012503,0.766295755,-1.029206644,-0.581835444,-0.733677567,0.681549303,-0.70844404,-0.080805247,0.266695762,-0.748098026,0.554938542,-0.89911368,-0.697933444,0.323327356,1.318249033,-1.008275786,-1.554584293,-0.002889251,1.243199402,-1.198762122,-1.237707234,0.00690646,1.25332734,1.459812685,1.308959152,1.978464395,-0.402623448,-0.678504055,0.459146616,0.14039229,-0.255861816,0.532057975,0.658703448,0.404333029,-0.227197067,-0.383213377,1.315856904,0.083235661,1.178573778,0.359074578,1.219241154,1.05269698,-0.033290295,-0.908180668,1.885365994,0.67686857,-1.513358976,0.630974209,0.450043165,-0.045181147,0.386134395,-0.381091134,1.863885049,-1.144453918,-1.134290879,-0.224092689,0.398938509,0.548974393,0.650762343,1.26615395,1.018502455,0.333492034,-0.918197672,0.346348125,0.588040776,-0.052958939,0.198366978,-0.704025017,0.545896428,0.276952663,-0.166982569,-1.677893689,-0.691209451,-0.289411882
1,-0.274976943,0.594239214,1.29177871,-0.868548901,0.71972444,0.069405367,-0.290731492,-0.636455319,-0.001910384,-0.781538785,0.089682791,-0.619411616,-0.338795044,0.055219885,-0.239568201,-0.816148114,0.759540169,0.434134272,0.288983125,-0.233650475,-0.365610548,1.035518117,-0.354976605,-1.115522903,0.549610272,-0.4713892,0.300620714,0.244933349,0.133237552,-1.833198188,-0.480452724,0.663848906,-1.197442453,0.674011608,0.207455902,0.487019303,0.274346541,-0.088811922,-0.505430826,0.50735647,0.412921198,0.899059985,-0.735488623,-0.140058836,0.048652447,0.258670379,-0.980102925,0.698446656,0.217276165,-0.520655109,0.737705173,0.674825846,-0.300255676,1.042761854,-1.078709151,0.485866909,-0.5672695,-0.615905376,-0.06771379,0.149170353,0.396527967,1.045040188,-0.001669821,-0.729339068,-0.144093834,0.83953271,-1.015860529,1.094582773,-0.60587271,0.179644505,-0.908594398,0.675269006,0.054486234,-0.459865352,-0.105797233,-0.169063094,-0.366994314
0,0.059929228,1.55175642,-1.192746894,0.144856233,0.247790792,0.172770532,0.677260221,-1.104008005,0.070914856,-0.496822102,-0.128537267,1.163374348,0.396483764,-0.940293796,-0.571282752,1.259696755,-3.269242083,0.018308209,0.151816448,-0.046188313,-0.279994917,-0.616492238,1.039894391,-0.040116539,-0.790652773,-1.129001124,-0.570114946,-0.598501528,-0.522454628,0.776109832,-0.47010564,-0.513268889,-0.652488307,0.403045951,0.083442264,1.030919881,1.022707945,-1.156142737,0.276573578,2.52922724,-2.065851655,0.120423153,-0.618661855,-0.137020611,-0.118917924,0.42557642,-0.326231863,-0.721323437,-0.10084329,0.95916531,-1.209257463,-1.741519093,-0.791531784,-1.295323796,0.675526299,-0.179954309,0.837527594,0.176696017,-0.893685773,0.715762836,1.177483206,-1.46868869,0.335538777,-0.901416273,-1.055435213,1.128931919,-0.651691915,1.705853155,-0.785293206,-0.055388907,0.644937709,-1.643254049,0.192789929,-0.440576364,-0.240325627,0.426869421,-0.004844386
1,1.362466715,-1.136540642,1.19142625,1.82998276,-0.209277715,1.08201359,1.210583808,0.718554507,0.652414112,-0.794434508,-0.717092991,-1.736142422,0.809673022,0.894266178,-1.629274448,-0.955683875,-0.114085055,-1.0950198,-0.329402092,-0.701131975,1.654382677,1.425100607,-2.075296328,-0.672055189,-0.131413999,-0.909043378,1.196922986,-1.357359919,-1.182435504,0.099856316,0.04462931,-0.989478644,-0.8590758,1.820358394,0.386186639,0.476127472,0.852618741,-0.204566094,-0.528485596,0.940211632,-1.342575942,-1.765000234,0.945213863,-0.443757771,-0.042710023,1.320953918,1.991934525,-1.933032999,-1.7555435,0.48594688,-2.492037344,1.449237982,-1.084458301,-0.501108075,1.033242829,1.117449173,-0.302531828,-0.484676468,-0.939487543,0.681665747,-1.907511832,1.975158428,-1.354611543,-0.512435611,1.179091422,-0.189734766,0.059170155,1.279044405,5.168312482,0.210347659,0.228022108,-0.165515739,-0.286890599,0.326067021,-0.721091076,1.768150825,-0.478677925
